nn_parameters_nonrobustiToffoli,nn_parameters_OuterX,nn_parameters_middleX,nn_parameters_robustiToffoli,nn_parameters_robustiCZ
0.6491600948,-0.123232094,-0.08324080658,0.4628256818,-0.22689945
0.1518575952,-0.07320893592,0.1431776015,0.4735335221,0.20479774
0.03133351121,-0.1011542855,-0.3379126734,0.5790330023,0.18736564
0.1996407553,0.2853563016,0.08489719671,0.1800147641,-0.17088418
0.02051980188,0.3320076108,-0.1702142022,0.2396049008,-0.12261056
0.2222052116,-0.05175208276,-0.01998278129,-0.2247315475,-0.36678627
0.3089868349,-0.007930117102,-0.235464738,0.3537400281,-0.28456694
-0.1816883437,0.2580049639,0.2530971217,-0.4208805667,-0.5050504
-0.04643672256,-0.03160954019,0.310728257,0.3014415844,-0.28558376
0.07068035363,0.185433936,0.09227672283,0.1413302347,0.46064967
0.2678009291,-0.2423051029,-0.1953439639,0.04468457883,0.2637469
0.09308968914,0.1259760413,-0.1054250569,-0.07137083185,-0.3287386
-0.08724676985,0.06843255188,0.03356868821,-0.364327427,0.5617841
0.07404076672,0.05122375372,-0.0631024489,-0.4691191364,0.7499223
0.1854711233,0.3186968199,-0.04880054106,1.080766838,-0.505151
0.2602361872,0.1607510403,0.5750749582,-0.01440462401,-0.5024932
0.307604703,0.2036796942,-0.4177500155,-0.02592653049,-0.53009015
-0.1291264458,0.1560155706,-0.1206971893,0.03800119387,-0.35271803
-0.005281707301,-0.2330349724,0.2883223086,-0.3524972512,0.11386158
-0.1252436409,0.0226899475,0.2010220137,-0.5172058231,-0.35727426
0.3060723915,0.2148854447,0.0832451771,0.2424351685,0.51977617
-0.05739892396,0.2074676702,-0.002633122406,0.1224371837,-0.8237575
0.2239157137,0.2120703497,-0.02125977631,0.04888769314,0.8163996
0.2965416866,-0.2124649621,0.154402471,0.01239717742,-7.227851
0.2140443716,-0.1255605418,0.1476315868,0.240842007,-0.64006764
-0.05893540927,-0.2253124271,0.1665316071,-0.6077924973,0.3818169
0.324780922,0.05180503544,0.06277262605,0.1735747219,-0.6311546
-0.07653731569,-0.003280140348,0.03356192432,-0.2460630803,-0.24470028
0.0531997127,-0.3249955338,-0.3651178386,-0.3443923518,-0.0890009
-0.2656707093,-0.2528788067,0.1174844998,-0.0521691639,-0.1072735
0.03049090992,0.01002563705,-0.2352406359,0.6902980566,-0.49844846
0.1291195103,0.04129809722,0.3075867713,-0.3946948361,-0.32519
0.1781603022,0.05910491285,-0.1773796651,0.9015648519,0.5394238
0.1782818556,-0.3090307319,-0.2543537113,-0.3990671892,0.69682306
-0.2193545613,-0.02031490152,0.05433597004,-0.1032722929,-0.6422374
-0.006946282995,0.3670069142,0.1489288971,0.2330723486,-0.0775461
-0.144874965,0.2937394328,-0.2630392871,-0.1661923703,-0.17130117
-0.08930249007,-0.2874714961,0.315345723,0.2968688511,-0.04351611
0.1379104708,-0.02949391074,0.3571310108,-0.1841902125,-0.1259527
-0.08049917985,0.3851091233,-0.01672090252,0.1941223965,-0.2980258
-0.03928602637,-0.2747097539,-0.242974739,-0.2313343815,0.19792649
-0.1555584919,0.2303987328,-0.2382833027,-0.08218668313,-0.033746857
-0.2746736272,-0.08115245488,0.4043984087,-0.1682694851,-0.19408597
-0.4463207896,0.2056815874,-0.1595972918,0.1026518814,0.08622933
-0.3282414041,-0.295786225,-0.04184907468,0.02130705493,-0.2795845
0.2142459066,0.191876398,-0.2550907361,0.2599672743,-0.23713179
0.3032071879,0.2665443232,-0.2427854732,-0.07123446724,-0.14300826
-0.001732050831,-0.009241352863,-0.3572896921,0.2697625633,0.14182524
-0.3458485996,0.2290532761,-0.0009446807268,-0.1427718706,-0.019549547
0.2582955496,0.2547823098,0.2845106875,-0.2123045413,-0.11745247
-0.550627319,-0.0126393076,0.05871300409,0.2203708671,0.3037121
0.2725657349,0.2648371275,-0.1808399195,0.2495031404,0.16599543
-0.03765843161,0.3383901331,-0.09274271822,0.1636779288,-0.26742336
-0.1003193096,-0.06010015734,-0.04083729231,0.05061938295,0.22426729
0.1162862227,-0.1803699957,0.228412411,0.2166981612,0.048136093
0.1473648554,-0.1802219017,-0.1918478657,0.03144045503,1.3797482
-0.1670628859,-0.3276920546,-0.1449784343,0.02916361731,0.29040757
0.155724783,0.3271426509,-0.1515497439,0.01844787958,-0.25036642
0.080785448,0.06649314629,-0.05520735304,0.1197508483,0.5123402
-0.06659738971,-0.2514501756,-0.1370374513,0.0324670913,-0.00044976512
0.2486662088,-0.111738281,-0.1611508144,0.1118227123,-0.03267908
0.001905957529,0.0136221622,-0.1095001099,-0.193681099,-0.21273749
0.3099174629,0.005212244009,0.03917371979,0.03576896098,-0.19314788
-0.1909376222,0.2464166824,-0.2764043992,0.111233053,0.3836345
0.119785989,0.3293690205,-0.3905833821,-0.0002404403643,-0.013250267
0.2503053595,0.1442856965,-0.3014847085,0.3403145,-0.1540385
0.1066956751,-0.002569150699,-0.3008743551,0.06434735267,0.12769462
-0.4239057633,0.09007347661,0.1176007464,0.4201524105,-0.028758127
-0.06614967445,0.06223108236,-0.1704119406,0.2163240058,0.75930804
0.1297179247,0.1300485443,0.1191146651,-0.3723802998,0.030847222
0.05069326085,-0.3686607954,0.1468951639,0.6508030916,0.33797276
0.3095558669,0.1770777478,-0.09627694601,-0.02441134803,0.38627356
0.3232120386,-0.04687432382,-0.1732765592,0.1210549464,0.36835447
0.03328463133,-0.07961987728,-0.1396364431,-0.8780754941,-0.25706804
-0.1201755236,-0.1798405646,0.04241101032,0.7705583904,1.0311403
-0.5616302474,0.05082477535,0.01904346798,1.151213555,0.29518336
-0.208363715,0.03299058901,-0.06816268295,0.1690091931,-0.7027417
-0.1680056869,0.1975836692,-0.1072429731,0.522390602,0.04265362
-0.1543619346,0.08043076769,-0.1257733982,-0.9442579274,-0.40041143
-0.04737912966,-0.1885555032,-0.5022685778,-0.3050267839,0.054034743
-0.5418970098,0.1706392476,0.1001533299,0.4316958356,0.4949968
-0.1368575178,0.3201565772,-0.05269005066,-0.2301085076,0.7039195
-1.010398127,0.2857387979,0.1060497977,-0.7111081939,-0.027770761
-0.1127922344,-0.06551021783,0.1496327197,0.1674684116,-0.3961605
-0.1972450958,0.03770787535,-0.05952737424,0.3869020894,0.5856665
0.4093954914,-0.1731469297,0.2147321222,0.4827611093,-0.92924565
-0.06507905338,0.1918296825,0.2370262937,-0.4441673636,0.7788736
-0.3018447279,0.2182369654,-0.2626523005,-0.001240603883,-16.63163
0.1998927895,0.112249828,-0.006352366952,-0.4701038683,0.19983947
0.08240650233,0.2142994341,0.08062232548,-0.8335734701,-0.40286705
-0.2598893099,0.06937927362,0.1851250184,-0.03749155361,0.17243843
0.1274733294,-0.1055661896,-0.006047409939,-0.2617991572,-0.24959621
0.3333022022,0.1470944505,0.01879307474,0.8615921468,0.33524045
-0.06624184451,-0.1571908799,0.0509702195,0.3769037823,-0.11932169
-0.1579027989,0.0397099875,-0.2969251381,-0.7635136703,-0.28419814
-0.06390079699,-0.1032202025,0.06244801956,-0.6031150784,-1.162433
-0.000665961972,0.2564787517,-0.04870924732,-0.6613465054,0.2595102
0.3728703889,-0.1804568041,-0.02171149576,-0.5230218533,-0.820829
0.2905486461,-0.172629784,0.2669478239,-0.4539387471,-0.36734456
-0.04484382736,-0.3401571815,-0.0588489566,0.3294436893,-0.120161116
-0.2113531774,-0.3016622641,0.1470064255,0.2352575051,-0.21509829
0.3530970721,-0.1275382933,-0.2022680864,0.08858232625,0.18283613
0.104972907,0.2598535969,-0.319224425,0.9812201974,-0.01844624
0.1621376057,0.08589759337,-0.004271338365,-0.2401147374,0.06325775
-0.009885425817,-0.1596917226,-0.0003208914745,0.1220168375,0.15993726
0.1458104774,0.04326029038,0.1299016358,-0.5949327419,0.40404522
0.1460524708,0.0699017234,0.2902624139,0.3387663295,-0.38194907
-0.4601301509,0.1054395366,-0.272370483,0.7977154986,-0.20937657
-0.0101060002,-0.1112083307,-0.1193237038,-0.08745374008,0.30627242
-0.3754741587,-0.3039331613,0.1019966021,0.1305266188,0.322143
-0.2998187202,0.1165701455,0.09931215465,-0.2699031277,-0.13268785
-0.08539198474,-0.01107639298,0.3635848641,-0.3157539,-0.0784709
-0.1030215773,-0.3624947056,-0.1444308034,0.2240281147,-0.11177307
0.06980681486,-0.2805537513,-0.1771212923,-0.2999683841,0.079302095
-0.2449819484,0.0001474035239,0.1636184542,-0.7455722747,-0.27945274
0.08723515583,0.02901433506,-0.2604986012,-0.1304130423,0.06585904
-0.2902977026,0.163279461,0.0846341589,0.4983701378,-0.19265606
0.2432152716,0.05487916437,0.05688678527,0.06688369035,0.003687624
0.01956175916,0.3154248772,-0.2203011402,-0.4612475043,0.03956564
0.05853167211,-0.1730596961,-0.1736052539,-0.05345582735,3.7521918
-0.3279685555,0.1971760149,0.2569333332,0.02664661399,-0.3081509
-0.2255101933,-0.09834185991,-0.08782276609,-1.175621545,0.2659822
-0.3860337618,-0.2336332368,-0.2878854239,0.06805365533,0.040967025
0.05645935113,0.2704050836,0.2479884572,-0.2474826162,0.39913496
0.116040524,0.3124837853,-0.1053076424,0.4513704355,-6.477124f-5
-0.2429700461,0.2327558597,-0.2753280046,0.1630241913,0.17504948
0.1493700165,-0.2090404328,0.2822303368,0.1031918113,0.27730542
-0.3832635809,-0.100906111,-0.08045682251,-0.603329398,0.42355964
0.1045645798,0.2760780724,0.1673726071,-0.03154060373,-0.15773581
0.04842280069,0.1319419758,0.02180214707,-0.8028731467,0.11883217
0.2429944115,0.02331898233,-0.2788141315,-0.5012918869,-0.018937979
-0.1646852781,0.04464210029,0.4417218344,-0.7022015086,0.13458848
-0.1339548099,-0.1715351023,0.2168484471,0.05029020491,0.36610866
-0.2183168405,-0.164038314,-0.07960401266,-0.0001718965363,0.04864418
0.04353912828,0.1067274232,0.3358459114,-0.8164152189,-0.029290799
0.00824435507,0.3906706697,-0.09879419569,0.5067455928,0.3638441
0.03377062964,-0.0712313993,-0.146476211,-0.2047685376,-0.20171972
0.07602797342,0.271599875,-0.2862089418,0.2526208225,-0.20563991
0.3491186171,-0.3558337733,0.0002905019199,-0.4505215884,0.44560555
0.4955983515,0.3456747991,0.1733415222,-1.046822179,-0.3998651
-0.2672790478,-0.2633379217,-0.2442883367,-0.04205755445,-0.27951905
0.3013269525,-0.03439149439,0.00950140994,-0.2651086072,0.29907683
0.297596784,-0.1714114466,-0.004060799749,-0.3885091322,-0.43448108
0.4528662214,-0.1809224323,-1.65811458,0.5487732364,0.23963098
-0.05753307701,0.3521814154,0.5505979885,-0.559959478,-0.29827276
0.04317580967,0.1574969419,-0.4433141493,0.2001376338,0.22928704
0.6406907197,0.01431910266,-0.576044531,0.6274182616,0.0404189
0.6476921641,0.01307459089,-0.5579642896,-0.2000803021,-0.24208683
0.2145155682,0.4505298878,0.06487550167,-0.3875015827,0.5637114
-0.26842147,0.1078078188,0.2568683658,-0.3775630777,-0.13176979
-0.3244767395,-0.1197927063,-0.06231676035,0.3252848792,0.39949492
-0.1919349302,0.08197692477,0.2409561105,-0.1594713148,-7.00069
-0.02437287033,0.09797242893,0.1427433259,0.1475662996,-0.20177026
0.2475208299,-0.1486483977,0.4395801703,1.177077938,-0.30269185
0.1494278344,-0.02953938152,0.2240682987,-0.2987890036,-0.2586182
-0.202510691,-0.1862039529,0.001689608089,0.2548982656,-0.52388483
-0.2082817536,-0.2245221368,0.4428552852,-0.3061804906,0.03761223
0.02642714355,-0.1407047346,-0.195416258,-0.55818068,-0.09229069
0.4195752568,0.1007647756,0.2294126904,0.1436360244,-0.114400536
0.1526704116,-0.05435404305,-0.3454700338,0.7448766818,-0.81072617
0.3202965349,-0.1280471254,-0.008844191172,-0.4786241871,0.40419427
-0.4223426963,-0.2993525654,0.433391297,0.8654230694,0.2854164
-0.1831536192,0.1112152024,-0.1561182173,0.6105147876,-0.38197812
-0.1492454421,0.02327962935,0.3942180561,0.3632507238,-0.83269626
0.2238050291,0.2024043161,0.1421574046,0.04380553716,-0.0006425549
0.01381697381,-0.0126205406,-0.01277931996,-0.1273874668,-0.06386221
-0.4152946755,0.4398698564,-0.09266405239,0.7581765717,-0.5896906
0.3733341733,-0.1136342553,-0.09267010708,-0.1716992658,-0.27193943
0.08042417606,-0.2251777375,-0.05729025761,-0.2273550663,-0.4527627
-0.2419961968,0.1796768472,-0.2234336416,-0.6037737224,0.75674075
-0.4582810056,-0.005368809165,0.2507042408,0.1928127789,-0.42646304
-0.5570256656,-0.1567174002,-0.04149109821,0.6087163995,-0.21319872
0.5412680541,0.01212655802,-0.1699492048,0.2760638418,1.0735794
-0.6668071259,0.2773426298,-0.09362418198,0.115810662,0.8303703
-0.551937464,-0.2940890339,-0.1949798757,-0.7265121392,-0.26808658
-0.4330508349,0.1179892523,-1.615095057,-0.3681516381,-0.52212024
-0.3113039761,-0.3584175463,0.6096955581,0.1232958119,-0.45328203
-0.1746700122,-0.3120751865,-0.2486472095,-0.2047994272,-1.702919
-1.019437484,-0.2814980314,-0.3697655577,-0.1683395296,0.5289782
-0.7665542606,0.1909502182,-0.05289548997,0.485982804,-0.20955543
-0.5580645061,-0.4254781274,0.109899267,0.4861867137,-0.08286859
-0.08713082605,0.06017816061,-0.1795788446,0.4512076931,-0.4425968
0.433008102,-0.06152935594,0.2167422821,-0.3317398962,0.42259958
-0.3274585817,-0.1262648054,0.02696150999,0.002037706049,-0.22929445
-0.03772076323,0.2945140701,0.02634150322,-0.1707048454,-1.0044693
-0.2473019262,0.1140624041,-0.1299614599,-0.6487919865,-0.1826501
-0.4251747937,-0.09868495818,0.5205558193,-0.06894791955,-2.0650928
0.5842323689,-0.01881511106,-0.02849398909,-0.07544799532,-0.06849455
0.03035273993,0.1921947621,0.2040247209,0.1469056767,-0.06637633
0.1177762138,0.209554239,0.07986957979,0.03322381674,0.15809968
-0.6134129409,-0.2063944184,-0.2246633216,-0.4483585655,-0.54613084
-0.1425598501,-0.08566872434,-0.2137033849,-0.5165782154,-0.4182146
0.0952933677,-0.02955982446,-0.06434442215,-0.6060386915,0.22328617
-0.02396096732,0.2886435224,0.318672311,-0.3924722167,0.61433595
0.2145122945,-0.2937849187,0.02196586783,-0.5626188115,-0.13225566
-0.06878478566,-0.1583677684,-0.3740290244,0.193948126,-0.5760038
-0.3418044508,-0.165786246,0.1066776811,-0.1678112511,-0.4341967
0.3179102,0.2421446286,-0.1122437245,0.09451323002,-0.14953123
0.02936911553,-0.3506849352,0.1202765666,0.5600936963,0.051759545
-0.1442281137,-0.104637103,-0.1636952736,-0.3374560799,-0.12904009
-0.1327396037,-0.0279276764,0.2861386267,0.2216396143,-0.6620546
0.03408431633,-0.1551989462,0.3942023281,-0.5510585771,0.5755909
-0.1479993146,-0.1422581883,-0.1702349859,0.1351561086,-0.6156522
-0.09401655006,0.0004380651716,-0.04908986288,0.5718742026,0.20069
-0.1391812577,0.1351187846,-0.01167099157,0.4622471139,1.0706794
0.2742528064,-0.2365879412,-0.1160112979,0.3256064292,0.29398322
0.4175837135,-0.05854998485,0.1361403028,-0.3775716049,0.5576506
0.3276988271,0.01846628963,1.428008767,0.1879082456,-0.3517432
0.2695732911,0.3544263464,-0.05100650542,0.2999759096,-0.49290997
0.007217103518,0.09277372716,0.02257517145,0.01540682213,-0.9972829
-0.161275422,0.115516463,0.3047017328,-0.07606794035,0.2807346
0.2727156648,-0.1337025869,0.3986078312,0.4611954857,-0.00676372
0.4023778201,0.294273601,-0.08233972803,-0.07141054591,-0.2856391
0.1485969173,-0.08302961518,-0.04368323848,0.176853598,0.18984862
0.1787995085,-0.162336231,-0.04356402597,-0.2987902744,0.20813866
-0.1086936169,0.03515147888,0.1494010528,0.09433760819,9.2949915
0.4657142443,-0.2283031441,-0.4112317084,0.131219726,-0.3648312
0.4334911696,-0.2417568766,0.004783872307,-0.3599931663,-0.09965887
0.2000127013,0.2087969522,-0.3280188745,-0.4837132812,-0.9470342
-0.3752000211,0.006775083107,0.07424976134,-0.3388263346,0.5638587
0.1552376622,-0.1632652931,0.03057259049,0.1415631579,0.03626357
-0.1035637847,-0.3060395039,0.1904866113,-0.08239527499,0.21044105
0.09338074113,-0.0837828785,-0.1157351219,-0.3524306853,-0.08810965
0.04293054517,-0.1732349932,-0.06241238598,0.0327091931,0.2311518
0.1174479698,-0.1506837469,0.07777888784,-0.5642581506,-0.29390696
0.04485332775,-0.1704389753,-0.4275281396,-0.2552916455,0.3414779
0.2585622286,0.131174952,-0.1543184176,0.005332727215,0.3667763
0.3203966836,0.07068966129,-0.4965202505,-0.1070165317,0.27068904
0.2462015658,0.1019910653,0.1493296855,0.1945363337,-0.13281398
-0.02134752226,0.1081318338,0.257155472,-0.2788034265,0.3059718
-0.4044706446,-0.2310480544,-0.107074463,-0.199441156,0.09472015
0.04364735342,0.01728236607,0.2863153791,0.03368086594,-0.08542891
-0.09311534687,0.1512019285,0.03718022934,-0.1231955999,-0.17074846
-0.2204921735,0.1944841813,0.59118266,0.2391548677,-0.24225326
-0.2749330739,-0.312228159,0.150281004,-0.2771259133,-0.27471665
-0.6056438895,0.1037024025,0.2285793129,-0.4878872689,-0.17753926
0.4190296534,-0.01505128687,0.05458257533,-0.1776427024,-0.011228004
-0.6160161215,0.0993825685,-0.3312801872,-0.1046000923,0.011033145
-0.5197709038,0.1754285945,0.2332392944,0.8901785315,0.18118753
-0.5787864244,-0.3726496495,1.290631607,0.2030610478,0.12889497
-0.4694155661,0.1600675323,-0.4147926514,-0.1723436318,-0.08303102
-0.04866903394,0.3294170312,0.04381025897,0.2133250928,0.19676858
-0.6409829947,0.2923549875,0.3442461552,0.11092249,-0.18952268
-0.630118516,0.2016287029,0.005874204917,0.01239214786,-0.13871601
-0.6050552016,0.3003990701,-0.2544924678,-0.3941658644,-0.4602712
-0.1701482788,0.02657123924,-0.210306038,-0.3444555365,0.55336446
0.04138418982,0.00907632611,-0.322606569,0.2902756402,-0.7370449
-0.05713738968,-0.07544854745,-0.1121602197,-0.2516523822,7.281476
-0.573136804,-0.05473988321,-0.3296544189,0.1436924123,0.38054034
-0.5293286393,0.1124059479,-0.3666578157,-0.226777381,0.5468495
-0.4150099508,0.3018197844,-0.4405739274,0.4722582923,0.9531838
0.1531870917,-0.3306552158,-0.2496953605,-0.106689137,0.46296868
0.3941214493,-0.03420778761,-0.1635312742,-0.3955645685,0.116612904
-0.04157328401,0.1847139704,-0.05163458315,-0.103460903,0.053756896
-0.2309329303,-0.1923143731,-0.2318767633,0.7166425741,0.29177305
-0.1948731144,-0.07249048735,0.1743203173,-0.06784014759,0.62689924
-0.07438730339,0.002077274314,0.357741666,0.6468097821,-0.17877844
0.5256731842,-0.2885584945,-0.1736143635,0.1757366123,-0.1077686
-0.001278218475,0.03881478014,0.281534101,0.1538990144,0.26034158
0.340029533,0.1255689754,-0.1846421135,-0.01211496169,-0.08271407
-0.133057155,-0.2185019013,-0.03726438197,-0.4184733851,0.335631
0.09321216019,-0.21053398,-0.09724365332,-0.202987794,0.13594772
0.04849299092,0.1966943851,-0.001994940195,-0.4017968588,0.18963325
-0.1151083915,0.02159758575,-0.1965042031,-0.06913826826,0.5757621
-0.2564715344,0.05500316935,-0.2307346722,-0.1787758474,0.013110033
0.05681813861,0.157670149,0.2917835856,0.6232847966,-0.074697234
0.2715495432,0.1641980634,-0.3622312073,-0.5302973368,-0.007246556
0.002447253039,0.1158461368,-0.1071118577,-0.7981148177,0.4449928
0.1211752403,0.1305569559,0.1414833548,-0.2374284956,-0.24552147
0.4319673881,0.0169432923,0.02092557476,-0.2489454414,-0.09377148
0.04605098028,-0.1056945646,0.3402045377,0.4084187014,0.09863049
-0.01652766203,-0.08364836948,1.197935469,0.1688187017,0.03596331
-0.1391849166,0.02916707232,-0.2563662148,-0.2185877975,0.0648562
-0.2176730399,0.2908665559,0.004527569577,0.2148797011,-0.04532385
0.4410667171,0.09046820125,0.05032912807,0.3615269037,0.31513226
0.4307758818,0.1860759356,0.5767661461,-0.4043031014,0.2394371
0.3810741258,0.3061563501,0.135751063,-0.4670157656,0.06772159
-0.06283800384,0.1303362705,-0.3105386448,-0.06843388469,0.028853906
-0.1789531112,0.2632647514,0.1067089562,0.3566931545,0.18056141
-0.1242835414,0.2887466056,-0.06981008627,-0.2020830437,-0.021184813
-0.02082930773,0.1002029035,-0.3776914178,0.387208077,0.041344985
0.4015081942,-0.05690634292,0.08635655526,0.4859093921,-0.086117454
0.05743049556,-0.1871311993,0.0196551731,0.06915603997,-0.105946146
-0.1023283791,-0.05825041045,0.3093258244,0.3430611947,-0.041427948
-0.2465662745,-0.2161304061,-0.05770433694,-0.4928227351,0.20313475
-0.1140469026,-0.2795793622,-0.03767988028,-0.08679684503,0.2568698
0.3844005839,0.1305691063,0.3127921674,0.6367729069,-0.21125916
-0.03815872727,-0.2131813667,0.2317588586,0.4005424912,-0.021427142
0.1446443152,-0.004647675708,0.1267981326,0.6806649959,-0.10468122
-0.2543641296,0.3046783187,-0.09433093502,-0.05089568302,-0.04210351
-0.2931781605,0.1864795839,0.2538766747,0.1636940363,0.3795051
0.1015630938,0.1700921549,-0.03024162683,-0.1522527891,-0.46360567
-0.02547553151,-0.06360336246,-0.02646846016,-0.2084474386,0.34593487
0.2659804802,-0.1794735176,0.214832702,0.04061931416,-0.13983762
-0.158280047,0.09390384564,0.2164099117,-0.5089029184,-0.33468184
0.08620108232,0.2247294462,-0.1624191194,0.4938954711,0.4127539
0.3850651313,0.221514271,0.1990384898,0.2115487589,-0.19655354
0.02620515386,0.05555152711,-0.2985522503,0.7376776692,-0.2985191
-0.06301812148,0.2002673745,0.2823222299,-0.3037038695,-0.08675774
-0.5144367597,-0.09013437304,0.2642668154,-0.5343383419,-0.083333395
-0.2211163093,0.2650715417,0.09053781394,-0.2867546938,0.34669974
-0.2743519362,0.1899527351,-0.04496502481,0.00887231412,0.28736326
0.005853002468,-0.07815260844,-0.1777858657,0.4499127926,-0.122646004
-0.04619326365,-0.2819044775,-0.5298699909,0.1380882385,-0.26201966
-0.2874984661,0.02283922118,0.03410248309,-0.1270706146,-0.251579
-0.249735416,-0.02868514531,-0.09511972196,0.1814883295,-0.514374
-0.4824194457,0.02067067597,-0.3226455583,0.3623929831,0.022652676
-0.1918498188,-0.01704551749,-0.06407767119,-0.3980086438,0.21976188
-0.3345014659,-0.153266076,-0.04144933087,-0.3738319173,0.26128924
0.04671459294,-0.1843265398,0.2048755038,-0.3344124102,-0.2572392
0.2783553484,0.1114857225,0.2330943904,0.002145380201,0.29259795
0.1906037382,-0.2169269691,-0.09658022247,-0.04724074989,-0.82358515
0.1136073261,-0.247967131,-0.1917325693,-0.1151467737,-0.24557614
-0.3469364861,0.1991633829,0.1922739471,0.9149135666,0.013305242
-0.05297946168,-0.03689577514,0.09872042832,0.1042596223,-0.6472301
0.009542640619,0.2765725583,-0.2163895931,0.01240028251,0.009115981
-0.1016890171,-0.1636138679,-0.02197897883,-0.4724320846,-0.036499396
-0.006160001651,0.1366443547,0.09201832345,-0.245896474,0.3273898
0.0630819472,0.09576110418,-0.2055974466,0.06116488517,-0.05187007
-0.03281145222,-0.2417923752,0.1602844935,0.6787854018,-0.15143314
-0.3314733624,-0.225751786,-0.2713961398,0.151917729,-0.08775059
0.4642707534,-0.2983854072,0.1223034986,0.5112428261,0.073357984
0.2656432412,-0.09251264117,0.1743942583,0.6263658007,0.053439554
0.4044707289,0.01502647955,-0.3620508754,0.2950259555,-0.6047507
0.3904765594,0.002237269359,-0.4937510891,-0.04175832357,0.52179515
-0.2021433772,0.07542075107,-0.3492947336,-0.3148441803,-0.78117293
-0.5702543764,-0.1020838351,0.2319962307,0.02230998174,-0.0018639523
0.1998796891,0.1648454732,-0.7698009777,-0.1587160757,0.34928143
-0.6912987578,-0.1793163629,-0.03402116394,0.1742095286,-0.7297169
-0.08181872207,0.139067297,0.1412810819,0.3010904961,0.10897476
0.244991955,0.05987301595,-0.01672141064,-0.3585761739,-0.01755572
0.1039881276,0.1667114669,0.2353901805,-0.7223126683,-0.26822603
0.5601251997,-0.3412550765,-0.002998079192,-0.4233979811,0.4163596
-0.7043796757,-0.1912690934,-0.2317394447,-0.2585945594,0.75925434
-0.1900788128,-0.05850224054,0.05251607625,1.469573162,-0.9870483
-0.327896197,-0.014232829,0.167541054,-0.1399640197,-0.6783387
0.3123320368,0.005641326421,-0.1481197694,-0.05930972662,-0.64446104
-0.2294105907,0.06964115519,-0.2698649407,0.1360028528,-0.15450193
0.6655268441,0.09976576252,0.05331280298,0.1244564394,0.3405609
-0.8581139382,0.1163626636,0.204687124,-0.1950256953,-0.12125429
-0.1506917676,-0.1796069093,0.2636105516,-0.2888952114,0.3957822
-0.5453508213,-0.05111279876,-0.326077454,-0.1797817042,-1.734884
-0.07556783886,-0.08013795477,-0.09454343572,-0.1656258506,1.1775286
0.4273709299,-0.05055617841,-0.4272744117,-0.06302734774,-2.6124048
-0.7123221646,-0.1775723207,0.5770073395,0.02770666304,-1.1294737
-0.4962245121,-0.2180868236,0.4026371949,-0.9375097861,-0.24453753
-0.611126363,0.0241504171,-0.06715702609,0.774990514,-1.072984
0.5307631062,-0.272189811,-0.8749441281,0.07454962334,-0.80893916
0.1109281443,-0.1490983455,0.0994641659,-0.4618267341,0.25199696
0.7176630754,-0.152974976,-0.1683781545,-0.1316412567,0.015830278
-0.4463312692,-0.4084601237,0.04379899123,0.735339556,-0.4814598
-0.4808472873,0.06107089892,-0.7834594826,-0.1016961933,-0.69389117
-0.450345585,-0.2189912992,0.09862863265,1.175811972,1.2244309
-0.1077588228,0.03031358983,-0.4799487961,-0.2711096876,0.52897376
-0.4798531878,-0.2929426311,-0.2223416636,0.09158658109,-0.812615
0.4014724739,-0.3124624867,-0.09949614113,0.6128293842,0.31817558
-0.1267985272,0.1060322434,-0.2168745268,0.5268396149,-0.032912526
-0.3656014126,-0.1975538097,0.002283963262,-0.3877308579,0.28826886
0.1040047388,-0.2777165624,-0.06822351295,0.3769307345,-1.2269038
-0.05376583941,-0.1539803724,0.2662645247,-0.2106982412,-0.41983488
0.04061595006,-0.1834449455,-0.1152158288,-0.3626264796,-0.34186035
0.01189049615,0.06557229635,0.02037949519,0.1263743159,0.8263733
-0.6888212449,0.1247103962,-0.1270314839,0.06554417712,0.22630204
-0.5930145389,-0.3289017948,-0.1361397395,-0.3086836319,0.13923737
0.07542003932,0.00328717604,0.1117164357,-0.4815187363,-1.2399818
0.1463381864,-0.2211426564,0.279401897,-0.3034595934,0.012155646
0.08029703348,-0.1160201537,-0.153415077,-0.2687027116,-1.9041336
-0.04520611788,-0.2123386817,-0.01009564812,-0.2691275354,-0.0023533758
-0.1738779101,-0.1133577918,-0.1627350855,0.2166132221,1.7208463
0.4553033196,-8.08E-05,-0.2167759873,-1.12470313,-0.43199626
-0.2702237993,0.09720189329,0.2913965228,0.2094191116,-0.22818273
-0.2824383281,0.02562231928,-0.07259759746,0.246048584,-2.9007518
0.1724391516,-0.01742417128,0.2840567322,-0.05951213681,-3.5817642
0.6092692995,-0.2564418785,0.4896106559,-0.313537304,0.6268833
-0.6882052761,0.1023550924,-0.1542019156,-0.1673894253,-0.08136014
-0.6409007983,-0.04417536319,-0.001975489828,-0.5554624611,0.2564851
-0.4333991041,0.02341366094,0.1762360705,0.2179996981,0.7214517
0.6021762037,0.2114569032,-0.002111712934,0.2104987145,1.4407263
-0.1138888866,0.236201313,-0.1241033113,0.1547271542,0.020142997
-0.02142273236,-0.1530968201,-0.1434620009,0.4677606762,7.9477243
-0.08547474906,0.1693596774,-0.1751654493,0.02744830827,0.16958414
-0.2363592942,-0.06324688844,-0.0804053479,-0.04554763961,0.45516235
-0.03655397624,-0.02820992513,-0.02999915216,0.07576010591,0.2517534
0.1880580884,0.07046020464,-0.1650316975,0.1411195783,-0.65141606
